0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.9875727016121243,-0.4399556704829002,-0.8701833340815202,-1.6724592395536968,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,1,1,0.6554887142935464,0.5710137391162808,0.30280115939728214,0.29460918833345207,0.7170133195427896,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,3.2438149974736814,1.4697852154262876,-1.7645135849361147,-1.6724592395536968,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,0,1,0.04892332723724224,0.868510701071947,0.6475588607764006,0.6090149772442209,0.6558847836842863,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.2569530922366421,-0.20814970548946873,0.9184771676276685,-0.7659772668958666,-0.048022039826482336,1.0270789116578085,-0.4282895663715403,0,1,0.7743133997620851,0.9279660988938062,0.9517804329357487,0.5076164245576585,0.14152016217236474,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.738667542842371,-0.39777690926849907,0.9184771676276685,-1.6724592395536968,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,0,1,0.9004201046508035,0.954711989893752,0.997021720758178,0.6985112989585143,0.5981513710238328,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.4897623840726178,0.19166241761846814,-1.7645135849361147,1.0469866784197936,-1.103451486562359,-0.7049259983890862,-0.4282895663715403,1,1,0.0692725195862871,0.9793250387268841,0.19368319817950563,0.7899877697439135,0.3425871729084641,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.8216359290989554,-0.7504480639603406,0.9184771676276685,1.0469866784197936,1.8869319458559584,2.7590838217047033,-0.4282895663715403,0,1,0.7937352419170629,0.9063275461833572,0.8454633148165558,0.6957011531160516,0.23177174519395816,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.572163048070897,-0.8701833340815202,-0.7659772668958666,-0.7516416709837335,-0.7049259983890862,-0.4282895663715403,0,1,0.9639474459316022,0.38586367317367387,0.7533845488236176,0.2999185788441172,0.9624378984167413,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.5913029901345749,0.9184771676276685,1.0469866784197936,1.7110270380666455,-0.7049259983890862,-0.4282895663715403,0,1,0.9114913962413251,0.7562625461980759,0.31670858742894237,0.7547770701431963,0.7435496893592677,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,-0.2408572253028645,0.7197830412273564,-0.8701833340815202,1.0469866784197936,0.03993041406817406,2.7590838217047033,-0.4282895663715403,1,1,0.7217749050487582,0.7532586570054234,0.5681248156376393,0.03787315494853172,0.860909405165859,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-0.738667542842371,-0.185465329710295,-0.8701833340815202,1.0469866784197936,1.8869319458559584,2.7590838217047033,-0.4282895663715403,0,1,0.0943674572180575,0.044701703295567,0.6449759701715029,0.1963399805934637,0.734464705421989,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.9046043153555399,-0.7231559243510222,0.024146916773074168,1.0469866784197936,-0.3118794015104515,1.0270789116578085,2.3348689263480744,0,0,0.2191300840723539,0.8911962525100812,0.9233738976070017,0.21959814583960435,0.7405570944374338,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.8752121307457961,0.9184771676276685,0.1405047057619635,0.12788286796283044,-0.7049259983890862,2.3348689263480744,0,1,0.09306319687506548,0.7455034559289984,0.26296134538744464,0.6490592514350776,0.1489856112122021,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1.2525737273156552,1.074935299520045,0.9184771676276685,1.0469866784197936,0.03993041406817406,1.0270789116578085,-0.4282895663715403,0,1,0.7251901375588602,0.49766107274910876,0.982745602431674,0.703032970812482,0.10877961492459576,0
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.2569530922366421,-0.6161140261430461,0.9184771676276685,0.1405047057619635,0.21583532185748686,-0.7049259983890862,-0.4282895663715403,1,1,0.7075437115770579,0.3243567655327545,0.036938478552657306,0.43417091804955144,0.07675275625592737,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.5727307703292022,2.0227168750436473,-1.7645135849361147,1.0469866784197936,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,1,0,0.6899253809162531,0.6644271052656481,0.5935116091708432,0.3939183336832148,0.28861100425675146,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,-0.8053867865505269,0.9184771676276685,-0.7659772668958666,-0.9275465787730462,1.0270789116578085,-0.4282895663715403,0,1,0.9008185508738853,0.12093687258781904,0.7088118861329288,0.2980127714204419,0.9476537263738171,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.2159474596635597,0.9184771676276685,0.1405047057619635,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,0,0.6324826792964352,0.12266543767415106,0.3464152274167761,0.9583586072396635,0.794579379707677,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.738667542842371,-0.6625461078160424,0.024146916773074168,1.0469866784197936,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,1,1,0.3914245350119653,0.02524032282936095,0.7552102156411826,0.9800701127791808,0.6609189601111876,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,2.2481943623946683,3.153745673658387,0.9184771676276685,1.0469866784197936,0.03993041406817406,-0.7049259983890862,-0.4282895663715403,1,1,0.44905790892163056,0.41481705502232513,0.20341000396699804,0.8085321052140346,0.19085570422791875,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2.2481943623946683,-0.0748789977868231,0.9184771676276685,1.0469866784197936,-0.6636892170890771,1.0270789116578085,-0.4282895663715403,0,1,0.3643226227331352,0.8483951493238896,0.2900487270539759,0.44346960851540873,0.6125114414847653,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.7547634097761486,3.093135857123407,-1.7645135849361147,-1.6724592395536968,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,1,1,0.19348109198838737,0.4677516900751638,0.6036811485132244,0.7463670632048673,0.5325850404946887,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.9875727016121243,-0.20354194165932407,-1.7645135849361147,-0.7659772668958666,-0.3118794015104515,-0.7049259983890862,2.3348689263480744,0,1,0.9346842696329374,0.18603132776790865,0.35967033799505577,0.10677809821712514,0.02711969962926908,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.30739384952335375,-0.8701833340815202,-0.7659772668958666,-0.8395941248783899,1.0270789116578085,-0.4282895663715403,0,1,0.455920700186778,0.5385748514878627,0.7905816838395159,0.2466246556773799,0.20406663572430506,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.7121681798329849,-0.8701833340815202,1.0469866784197936,1.1833123146987072,-0.7049259983890862,-0.4282895663715403,1,1,0.13539196458496328,0.8207025862666206,0.14392805117476815,0.5583629397281887,0.6424284801376635,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.2364778603818776,0.4748626714865901,-1.7645135849361147,1.0469866784197936,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,1,0.33430954894520015,0.7963517353949184,0.2681707138559586,0.39994055664135286,0.7657731758546927,1
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2569530922366421,-0.48567886541279726,0.9184771676276685,1.0469866784197936,-0.5757367631944207,-0.7049259983890862,-0.4282895663715403,1,1,0.17949792371819395,0.8310394650907055,0.7627014969870832,0.24860762605718567,0.6117661292350469,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.4897623840726178,0.03428956065045045,0.024146916773074168,1.0469866784197936,-1.103451486562359,1.0270789116578085,-0.4282895663715403,1,1,0.7378748813911193,0.9535700790471882,0.6049045955292729,0.9169407722003114,0.34675906733122863,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.601581847909513,0.9184771676276685,-0.7659772668958666,1.2712647685933636,-0.7049259983890862,-0.4282895663715403,0,1,0.6475413708187842,0.16144395595933403,0.7258126230054857,0.3425627779466217,0.8996703045459203,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.2408572253028645,-0.64730504283941,0.9184771676276685,1.0469866784197936,1.1833123146987072,-0.7049259983890862,-0.4282895663715403,0,1,0.61045818489065,0.6211735257831209,0.5179785630864823,0.13908331488213987,0.5015709729114574,0
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,-0.4897623840726178,-0.6207217899731908,0.9184771676276685,1.0469866784197936,2.4146466692238966,-0.7049259983890862,-0.4282895663715403,0,1,0.006073206782918894,0.7247040844611417,0.005627816650158657,0.4455828031424016,0.6457059377626384,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,0.21505568014074106,0.9184771676276685,-0.7659772668958666,0.12788286796283044,-0.7049259983890862,-0.4282895663715403,1,1,0.6339190670650604,0.6530733976949435,0.2151319764048486,0.8848043742142018,0.9202943440964184,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2.165225976138084,2.6408661150261312,-1.7645135849361147,-1.6724592395536968,-0.048022039826482336,-0.7049259983890862,-0.4282895663715403,1,1,0.6966856331697014,0.552519401651638,0.4062104326779007,0.22327324597898912,0.9036875186506382,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,2.2481943623946683,0.5375991482508674,0.9184771676276685,0.1405047057619635,-0.8395941248783899,-0.7049259983890862,2.3348689263480744,0,1,0.8316260630653683,0.27113633685575533,0.20873383375767307,0.5994754988467211,0.2508879658967781,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,2.2481943623946683,1.5279139283604204,-0.8701833340815202,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,1,1,0.7798328731556546,0.9971484541909231,0.3423161715628974,0.6562823993133462,0.0185394092008051,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.7724235529964151,0.9184771676276685,1.0469866784197936,1.1833123146987072,1.0270789116578085,-0.4282895663715403,1,1,0.5536364523111711,0.10794646985793988,0.8420097872752318,0.7053685126917294,0.5716255719666128,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.2569530922366421,-0.7965257022617872,0.9184771676276685,1.0469866784197936,1.0953598608040507,-0.7049259983890862,-0.4282895663715403,0,1,0.8258087000184102,0.9681954072459285,0.5937518747302547,0.23565845125527896,0.5377985610386262,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-0.738667542842371,-0.7780946469412086,-0.8701833340815202,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,0,0.6101133200090736,0.59211797666221,0.505208495711469,0.7066730826493012,0.013858063249030161,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.2525737273156552,2.1715830910944747,-1.7645135849361147,1.0469866784197936,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,1,1,0.3029932146308927,0.38816973805427735,0.31807283816926946,0.5525865111897815,0.9349411762314633,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.2569530922366421,1.1156962872482479,-0.8701833340815202,1.0469866784197936,0.7435500452254252,1.0270789116578085,2.3348689263480744,1,1,0.7997990948346615,0.010418518972894586,0.1548955219406566,0.1526924143427506,0.6868730220769338,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1.7503840448551617,0.5404346952232641,0.9184771676276685,1.0469866784197936,1.798979491961302,-0.7049259983890862,-0.4282895663715403,0,1,0.33609570115474763,0.615154714730484,0.47277301622270995,0.7503260941634011,0.6308176390873212,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.2481943623946683,1.544572766823251,0.9184771676276685,-0.7659772668958666,0.919454953014738,1.0270789116578085,2.3348689263480744,0,1,0.36066598770149827,0.7592155925373993,0.41426292388519326,0.4418864115688609,0.4295107274233696,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2.2481943623946683,2.370780265905344,-1.7645135849361147,-0.7659772668958666,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,1,1,0.4195547220078556,0.9819229951530052,0.734089512954671,0.2437026562876039,0.11567692488703463,1
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.738667542842371,0.4975470472657638,-1.7645135849361147,1.0469866784197936,-1.3673088482463283,-0.7049259983890862,-0.4282895663715403,0,1,0.3299346535177884,0.26699149230145025,0.3378425452243222,0.8855167212172239,0.255515215810037,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,-0.9046043153555399,-0.7033070955442452,0.9184771676276685,-0.7659772668958666,0.8315024991200816,-0.7049259983890862,-0.4282895663715403,0,0,0.5483275339219721,0.5041627618167197,0.6233428164209184,0.6417636892791806,0.8254913367819222,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.2680506352813493,0.024146916773074168,1.0469866784197936,0.6555975913307688,-0.7049259983890862,-0.4282895663715403,1,1,0.12751887525183514,0.8504438119523381,0.6772585714198534,0.3976234110415876,0.6266509044233799,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.008047933466888799,-0.18652865982494377,0.024146916773074168,-0.7659772668958666,-0.3118794015104515,1.0270789116578085,-0.4282895663715403,1,1,0.1804326211255195,0.45043905087039815,0.18151011087243152,0.5952785533182277,0.40312500524514416,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.2364778603818776,-0.9212897690472427,-1.7645135849361147,1.0469866784197936,1.6230745841719891,-0.7049259983890862,-0.4282895663715403,1,1,0.6683497934689359,0.08710009306920108,0.24002857369757336,0.22904570154329307,0.6702030432464728,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1.2525737273156552,0.18882687064607143,0.9184771676276685,-1.6724592395536968,0.5676451374361124,-0.7049259983890862,-0.4282895663715403,1,1,0.012997828607374862,0.7307962168416479,0.5576636110612718,0.9694105983801028,0.32049914771829235,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2569530922366421,-0.6831038233659186,0.9184771676276685,-0.7659772668958666,0.12788286796283044,1.0270789116578085,2.3348689263480744,0,1,0.7269047193474537,0.219424043123715,0.4163744065508862,0.1275920572172975,0.3815875220268863,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,-0.9046043153555399,-0.7915634950600929,0.9184771676276685,0.1405047057619635,1.1833123146987072,1.0270789116578085,-0.4282895663715403,1,1,0.17617927385452958,0.624902683884775,0.6137246433880129,0.031715204255186036,0.9658088559291508,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2.2481943623946683,2.429972308954125,-0.8701833340815202,-0.7659772668958666,0.7435500452254252,-0.7049259983890862,-0.4282895663715403,0,1,0.013815223470179383,0.4506652724535596,0.7607823280382049,0.17981869177615095,0.7880420424772658,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.2364778603818776,-0.6125695924275503,0.9184771676276685,-0.7659772668958666,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,0,1,0.9369119200724363,0.7460609906574872,0.4836727604944795,0.5707747904100801,0.3619955799816196,0
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7547634097761486,0.545751345796508,-0.8701833340815202,1.0469866784197936,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.9785893688121782,0.16078342022318604,0.7578481554305339,0.700570102327152,0.89434219281521,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,-0.738667542842371,-0.9017953836120153,0.9184771676276685,0.1405047057619635,-0.22392694761579512,-0.7049259983890862,-0.4282895663715403,1,1,0.4927085207971631,0.888788081647181,0.5050704574324522,0.7385819947263009,0.8454683278782825,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1.0705410878687087,-0.7210292641217246,0.024146916773074168,1.0469866784197936,-1.0154990326677027,-0.7049259983890862,-0.4282895663715403,0,1,0.09730044148752282,0.013389239242788675,0.4372978517598157,0.42733313547521645,0.5712089899227241,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.9875727016121243,-1.06164934418088,0.9184771676276685,1.0469866784197936,-1.1914039404570154,-0.7049259983890862,-0.4282895663715403,0,1,0.2929559403372928,0.40087497903580527,0.3263501990892075,0.7395512623195044,0.9877017839104011,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2.2481943623946683,0.747784067579774,0.024146916773074168,1.0469866784197936,0.3917402296467996,-0.7049259983890862,-0.4282895663715403,1,1,0.6143871093529932,0.20973594594896705,0.23051901936613317,0.04739085850121638,0.276355749294815,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.2569530922366421,0.7938617058812206,0.9184771676276685,-1.6724592395536968,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0,1,0.10318560087347994,0.5699769613814462,0.7986287631873573,0.379169064234389,0.8355901992062682,0
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.2569530922366421,0.169332485210844,-0.8701833340815202,1.0469866784197936,-0.8395941248783899,-0.7049259983890862,-0.4282895663715403,0,1,0.7461125941357875,0.14134375387612064,0.13567473719548062,0.31026207233570113,0.9232215557303315,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-0.738667542842371,-0.916682005217098,-0.8701833340815202,0.1405047057619635,-0.9275465787730462,-0.7049259983890862,-0.4282895663715403,0,1,0.7001408281820561,0.6630831416840129,0.0479684134645445,0.5309815206590583,0.24743334358090174,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.4024146328950464,-0.6299373176334802,-1.7645135849361147,-0.7659772668958666,-0.5757367631944207,-0.7049259983890862,2.3348689263480744,0,0,0.3509958956238868,0.04848457172296394,0.15537453873913665,0.6024908328093024,0.8901701859913904,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1.2525737273156552,-0.1861742164533942,0.9184771676276685,1.0469866784197936,-0.3998318554051079,-0.7049259983890862,-0.4282895663715403,0,1,0.805648783706982,0.9561465266996098,0.4626527474452312,0.8072065309329342,0.3813557985862944,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,-0.738667542842371,-0.9085298076714574,-0.8701833340815202,0.1405047057619635,0.21583532185748686,-0.7049259983890862,2.3348689263480744,0,1,0.6590866784828866,0.9680014316406976,0.33861958920785196,0.10023431981074138,0.876388341224479,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.2569530922366421,0.38270739488369687,-1.7645135849361147,1.0469866784197936,1.0953598608040507,-0.7049259983890862,-0.4282895663715403,1,1,0.7322710376549025,0.5130569348781805,0.6638103497760535,0.7727464221386545,0.5096010925103145,0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.738667542842371,-0.9110109112723046,0.9184771676276685,-0.7659772668958666,-0.3118794015104515,1.0270789116578085,-0.4282895663715403,0,1,0.23030968908388372,0.8940367412389804,0.09822902642614861,0.8214223797641717,0.3217568493466195,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,-0.4897623840726178,0.13176148782658753,-1.7645135849361147,1.0469866784197936,-0.7516416709837335,1.0270789116578085,-0.4282895663715403,0,1,0.9393922760355058,0.2980548542979279,0.4969261325038016,0.22372760134487046,0.6259899217318654,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.7547634097761486,0.34655417098563873,0.9184771676276685,-0.7659772668958666,-0.6636892170890771,1.0270789116578085,-0.4282895663715403,0,1,0.4000691703409165,0.5806051265047807,0.9886841295223665,0.11138948523378178,0.6752320019013743,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.2569530922366421,-0.4725644606654624,0.9184771676276685,0.1405047057619635,-0.3118794015104515,-0.7049259983890862,-0.4282895663715403,0,1,0.9280504237871744,0.1118775827117151,0.8317764616884624,0.5805081450217024,0.44204320334858027,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0.2569530922366421,-0.1280455035192615,-0.8701833340815202,-1.6724592395536968,-0.13597449372113873,-0.7049259983890862,-0.4282895663715403,1,1,0.0017723170892832707,0.9075214524346115,0.12274462973681255,0.9282745812724694,0.38253955001645434,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.21701078977820845,0.9184771676276685,-0.7659772668958666,-0.6636892170890771,-0.7049259983890862,-0.4282895663715403,0,1,0.020373621370684103,0.9232077863742569,0.7473756591161367,0.9424775498810165,0.981695189260749,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.2408572253028645,-0.7951079287755888,0.9184771676276685,0.1405047057619635,0.03993041406817406,1.0270789116578085,-0.4282895663715403,0,1,0.39821886066304524,0.2757982349744501,0.28995093439755126,0.26372964617797834,0.5780261405497997,0
